case_name,method,hypervolume,pareto_size,best_throughput,best_interference,best_energy,feasibility_rate,objective_evaluations,runtime_seconds,hv_at_25pct,hv_at_50pct,hv_at_75pct,hv_at_100pct,final_hv,auc_hv,normalized_final_hv,normalized_auc_hv,evals_to_90pct_ref_hv,hv_per_valid_eval,hypervolume_reference,exact_pareto_size,exact_pareto_hv,direction_coverage,valid_sample_efficiency,hv_25,hv_50,hv_75,archive_size,evals_to_90_ref_hv,runtime,eval_budget,qaoa_seed_archive_fraction,qaoa_descendant_archive_fraction,seed
multi_seed_main,Random,943.9533056224527,13,18.381004079663,2.2433025868467746,4.962766431723603,1.0,300,0.1221468448638916,848.0987168912109,862.207184496675,934.1327056225708,943.9533056224527,943.9533056224527,858.6292356164365,0.816425409738007,0.7426286038999882,-1,3.146511018741509,"[-2.7911217283590397, 13.864569230349456, 11.523792864745623]",48,1156.2027520987738,0.7,1.0,848.0987168912109,862.207184496675,934.1327056225708,13,-1,0.1221468448638916,300,0.0,0.0,5
multi_seed_main,Greedy,1088.2193028038166,25,18.41202639259023,2.1112536656682486,4.742801604233941,1.0,300,0.14490389823913574,906.6765211158587,984.0656154811254,1087.9426661841017,1088.2193028038166,1088.2193028038166,967.0050893475278,0.9412011006101209,0.8363629022610363,192,3.627397676012722,"[-2.7911217283590397, 13.864569230349456, 11.523792864745623]",48,1156.2027520987738,0.5,1.0,906.6765211158587,984.0656154811254,1087.9426661841017,25,192,0.14490389823913574,300,0.0,0.0,5
multi_seed_main,Evolutionary MOO,943.3308732280941,18,18.771820277305014,2.122411987754642,4.873417309602719,1.0,300,0.1678776741027832,828.3191985815896,855.2221098488717,855.2221098488717,943.3308732280941,943.3308732280941,809.1183118682052,0.8158870678310804,0.6998065956852891,-1,3.144436244093647,"[-2.7911217283590397, 13.864569230349456, 11.523792864745623]",48,1156.2027520987738,0.4,1.0,828.3191985815896,855.2221098488717,855.2221098488717,18,-1,0.1678776741027832,300,0.0,0.0,5
multi_seed_main,NSGA-II-style,1070.7911957617728,22,17.835893482839047,2.122411987754642,4.355351375419143,1.0,300,1.1294703483581543,906.8148394257162,993.9553746359361,1023.9358682975474,1070.7911957617728,1070.7911957617728,951.9140084688357,0.9261275272161743,0.8233106232802966,240,3.5693039858725757,"[-2.7911217283590397, 13.864569230349456, 11.523792864745623]",48,1156.2027520987738,0.6,1.0,906.8148394257162,993.9553746359361,1023.9358682975474,22,240,1.1294703483581543,300,0.0,0.0,5
multi_seed_main,MOEA/D-style,1121.899811254116,19,18.33249590055056,2.1112536656682486,4.543970578533757,1.0,300,0.6909732818603516,820.0546795676045,940.080392946443,1044.5452964663136,1121.899811254116,1121.899811254116,913.3151083974692,0.9703313793515973,0.7899264266060536,230,3.73966603751372,"[-2.7911217283590397, 13.864569230349456, 11.523792864745623]",48,1156.2027520987738,0.8,1.0,820.0546795676045,940.080392946443,1044.5452964663136,19,230,0.6909732818603516,300,0.0,0.0,5
multi_seed_main,Classical-Seeded Evolutionary MOO,1088.2193028038166,26,18.41202639259023,2.1112536656682486,4.742801604233941,1.0,300,0.16341400146484375,1088.2193028038166,1088.2193028038166,1088.2193028038166,1088.2193028038166,1088.2193028038166,1063.6980253548159,0.9412011006101209,0.9199926426606055,20,3.627397676012722,"[-2.7911217283590397, 13.864569230349456, 11.523792864745623]",48,1156.2027520987738,0.5,1.0,1088.2193028038166,1088.2193028038166,1088.2193028038166,26,20,0.16341400146484375,300,0.0,0.0,5
multi_seed_main,Quantum-Seeded Evolutionary MOO,1153.4363859016241,45,19.208149471867507,2.1112536656682486,4.355351375419143,1.0,300,0.24608850479125977,1153.4363859016241,1153.4363859016241,1153.4363859016241,1153.4363859016241,1153.4363859016241,1118.7970779804448,0.9976073693025483,0.9676478246999247,20,3.844787953005414,"[-2.7911217283590397, 13.864569230349456, 11.523792864745623]",48,1156.2027520987738,1.0,1.0,1153.4363859016241,1153.4363859016241,1153.4363859016241,45,20,0.24608850479125977,300,1.0,0.25,5
multi_seed_main,Fixed Pareto-QAOA,1151.8457253382628,44,19.208149471867507,2.1112536656682486,4.355351375419143,1.0,400,3.3124899864196777,1032.0015547411122,1097.7805559727158,1135.800801394794,1144.5840140707446,1151.8457253382628,1020.1868196680149,0.9962316066515133,0.8823597918411293,120,2.879614313345657,"[-2.7911217283590397, 13.864569230349456, 11.523792864745623]",48,1156.2027520987738,1.0,0.11,1032.0015547411122,1097.7805559727158,1135.800801394794,44,120,3.3124899864196777,300,0.0,0.0,5
multi_seed_main,AI-Adaptive Pareto-QAOA,1130.613864775138,32,19.106460569258832,2.1112536656682486,4.485967080787921,1.0,400,3.7791032791137695,1028.7597193538274,1050.5102735789178,1118.1392822048654,1128.9194654793837,1130.613864775138,999.121736407001,0.9778681660485705,0.8641405969613594,120,2.8265346619378446,"[-2.7911217283590397, 13.864569230349456, 11.523792864745623]",48,1156.2027520987738,0.9,0.08,1028.7597193538274,1050.5102735789178,1118.1392822048654,32,120,3.7791032791137695,300,0.0,0.0,5
multi_seed_main,AI-Pareto-QAOA Ensemble,1151.8457253382628,45,19.208149471867507,2.1112536656682486,4.355351375419143,1.0,800,7.091593265533447,1030.9728123115474,1084.346390127807,1135.800801394794,1137.5297802680125,1151.8457253382628,1016.8938929550262,0.9962316066515133,0.8795117388443593,120,1.4398071566728285,"[-2.7911217283590397, 13.864569230349456, 11.523792864745623]",48,1156.2027520987738,1.0,0.05625,1030.9728123115474,1084.346390127807,1135.800801394794,45,120,7.091593265533447,300,0.5,0.0,5
multi_seed_main,Random,1330.238461362508,17,21.397441913546224,1.6029725439201,5.233166302480908,1.0,300,0.12943196296691895,1186.9242579388247,1255.6002475609594,1301.9731022897322,1330.238461362508,1330.238461362508,1205.126707535457,0.7335159817351597,0.6645272450532725,-1,4.434128204541693,"[-3.1036047111326575, 12.617115577071708, 12.904553140274743]",25,1813.5098545716462,0.6,1.0,1186.9242579388247,1255.6002475609594,1301.9731022897322,17,-1,0.12943196296691895,300,0.0,0.0,6
multi_seed_main,Greedy,1669.2019471180606,11,25.530187467475976,0.6358587560350256,5.975689423828086,1.0,300,0.1250753402709961,1498.3952655337478,1627.6872009799213,1651.7569208153318,1669.2019471180606,1669.2019471180606,1487.6444920457943,0.9204261796042618,0.8203123287671233,207,5.564006490393536,"[-3.1036047111326575, 12.617115577071708, 12.904553140274743]",25,1813.5098545716462,0.5,1.0,1498.3952655337478,1627.6872009799213,1651.7569208153318,11,207,0.1250753402709961,300,0.0,0.0,6
multi_seed_main,Evolutionary MOO,1330.569696039142,15,21.879278243772124,1.6029725439201,5.041046048705033,1.0,300,0.13612651824951172,1207.35039633126,1249.1963771460337,1249.1963771460337,1330.569696039142,1330.569696039142,1184.0940048423981,0.7336986301369862,0.6529294571283611,-1,4.435232320130473,"[-3.1036047111326575, 12.617115577071708, 12.904553140274743]",25,1813.5098545716462,0.7,1.0,1207.35039633126,1249.1963771460337,1249.1963771460337,15,-1,0.13612651824951172,300,0.0,0.0,6
multi_seed_main,NSGA-II-style,1457.3221656311207,15,22.73292179052281,1.3152511305868848,4.686308660431852,1.0,300,1.0728087425231934,979.79217348364,1174.006105550095,1360.9880805100393,1457.3221656311207,1457.3221656311207,1142.99278679611,0.8035920852359208,0.6302655504819888,-1,4.857740552103736,"[-3.1036047111326575, 12.617115577071708, 12.904553140274743]",25,1813.5098545716462,0.4,1.0,979.79217348364,1174.006105550095,1360.9880805100393,15,-1,1.0728087425231934,300,0.0,0.0,6
multi_seed_main,MOEA/D-style,1641.046999604163,10,22.510393977540723,0.6358587560350256,4.895443828586542,1.0,300,0.4051554203033447,1204.093255344358,1454.1202304236576,1627.024731626653,1641.046999604163,1641.046999604163,1365.1274466562297,0.9049010654490106,0.7527543581938103,270,5.47015666534721,"[-3.1036047111326575, 12.617115577071708, 12.904553140274743]",25,1813.5098545716462,0.3,1.0,1204.093255344358,1454.1202304236576,1627.024731626653,10,270,0.4051554203033447,300,0.0,0.0,6
multi_seed_main,Classical-Seeded Evolutionary MOO,1756.4270786317045,12,25.530187467475976,0.6358587560350256,5.233166302480908,1.0,300,0.10096192359924316,1712.0416319627363,1712.0416319627363,1712.0416319627363,1756.4270786317045,1756.4270786317045,1687.0572995774328,0.9685235920852359,0.9302719228817856,10,5.854756928772348,"[-3.1036047111326575, 12.617115577071708, 12.904553140274743]",25,1813.5098545716462,0.3,1.0,1712.0416319627363,1712.0416319627363,1712.0416319627363,12,10,0.10096192359924316,300,0.0,0.0,6
multi_seed_main,Quantum-Seeded Evolutionary MOO,1764.0454761942883,14,25.530187467475976,0.6358587560350256,4.763521141661972,1.0,300,0.10303235054016113,1762.058068134484,1764.0454761942883,1764.0454761942883,1764.0454761942883,1764.0454761942883,1740.6495244950052,0.9727245053272449,0.9598235819381027,10,5.880151587314295,"[-3.1036047111326575, 12.617115577071708, 12.904553140274743]",25,1813.5098545716462,0.5,1.0,1762.058068134484,1764.0454761942883,1764.0454761942883,14,10,0.10303235054016113,300,1.0,0.25,6
multi_seed_main,Fixed Pareto-QAOA,1753.5563781008757,10,25.530187467475976,0.6358587560350256,4.763521141661972,1.0,400,3.8890109062194824,1570.6458293745586,1736.0285431289883,1749.9542009924799,1753.5563781008757,1753.5563781008757,1574.9304051226004,0.9669406392694063,0.8684432572298326,120,4.3838909452521895,"[-3.1036047111326575, 12.617115577071708, 12.904553140274743]",25,1813.5098545716462,0.5,0.025,1570.6458293745586,1736.0285431289883,1749.9542009924799,10,120,3.8890109062194824,300,0.0,0.0,6
multi_seed_main,AI-Adaptive Pareto-QAOA,1758.966544485899,11,25.530187467475976,0.6358587560350256,4.839610888837448,1.0,400,4.072211742401123,1688.178933800222,1739.0924638878537,1753.1285333102232,1756.9791364260946,1758.966544485899,1604.8279782702703,0.9699238964992388,0.884929284627093,80,4.397416361214748,"[-3.1036047111326575, 12.617115577071708, 12.904553140274743]",25,1813.5098545716462,0.5,0.0275,1688.178933800222,1739.0924638878537,1753.1285333102232,11,80,4.072211742401123,300,0.0,0.0,6
multi_seed_main,AI-Pareto-QAOA Ensemble,1758.966544485899,13,25.530187467475976,0.6358587560350256,4.763521141661972,1.0,800,7.9612226486206055,1688.178933800222,1739.0924638878537,1751.196331029858,1756.9791364260946,1758.966544485899,1598.5074133765181,0.9699238964992388,0.8814440182648404,80,2.198708180607374,"[-3.1036047111326575, 12.617115577071708, 12.904553140274743]",25,1813.5098545716462,0.5,0.01625,1688.178933800222,1739.0924638878537,1751.196331029858,13,80,7.9612226486206055,300,0.5,0.0,6
multi_seed_main,Random,1204.8044177104314,10,18.407776857612824,1.302714637252719,4.912640784082501,1.0,300,0.1709733009338379,948.0389302251671,975.1709580155077,1142.2346393367889,1204.8044177104314,1204.8044177104314,999.3346786838882,0.8377887788778876,0.6949106160616064,-1,4.016014725701438,"[-2.3203910290192864, 13.913125294465853, 11.676408002237293]",13,1438.0765750098908,0.5,1.0,948.0389302251671,975.1709580155077,1142.2346393367889,10,-1,0.1709733009338379,300,0.0,0.0,7
multi_seed_main,Greedy,1395.6778377048686,10,19.39424124992309,1.302714637252719,4.521251787494799,1.0,300,0.10365009307861328,1145.3987242102978,1167.7846246903748,1395.6778377048686,1395.6778377048686,1395.6778377048686,1216.0100242899641,0.9705170517051704,0.8455808580858085,168,4.6522594590162285,"[-2.3203910290192864, 13.913125294465853, 11.676408002237293]",13,1438.0765750098908,0.6,1.0,1145.3987242102978,1167.7846246903748,1395.6778377048686,10,168,0.10365009307861328,300,0.0,0.0,7
multi_seed_main,Evolutionary MOO,1199.7418819128168,11,18.103192191248464,1.8300165778051212,4.8687946676372045,1.0,300,0.08859634399414062,1054.0357734877225,1187.7183593934824,1187.7183593934824,1199.7418819128168,1199.7418819128168,1100.4111853965182,0.8342684268426841,0.7651965163182982,-1,3.999139606376056,"[-2.3203910290192864, 13.913125294465853, 11.676408002237293]",13,1438.0765750098908,0.6,1.0,1054.0357734877225,1187.7183593934824,1187.7183593934824,11,-1,0.08859634399414062,300,0.0,0.0,7
multi_seed_main,NSGA-II-style,1220.387535712464,14,18.407776857612824,1.302714637252719,4.711254930617641,1.0,300,1.0163743495941162,909.9512585603013,1084.4900903952475,1175.1015709603648,1220.387535712464,1220.387535712464,1024.5757702516973,0.8486248624862486,0.7124625962596258,-1,4.06795845237488,"[-2.3203910290192864, 13.913125294465853, 11.676408002237293]",13,1438.0765750098908,0.4,1.0,909.9512585603013,1084.4900903952475,1175.1015709603648,14,-1,1.0163743495941162,300,0.0,0.0,7
multi_seed_main,MOEA/D-style,1276.7873485827638,14,19.033729295364616,1.302714637252719,4.521251787494799,1.0,300,0.6161308288574219,938.9026351529096,1072.2292615103997,1208.0080536448595,1276.7873485827638,1276.7873485827638,1048.657277448114,0.8878437843784378,0.7292082324899156,-1,4.255957828609213,"[-2.3203910290192864, 13.913125294465853, 11.676408002237293]",13,1438.0765750098908,0.4,1.0,938.9026351529096,1072.2292615103997,1208.0080536448595,14,-1,0.6161308288574219,300,0.0,0.0,7
multi_seed_main,Classical-Seeded Evolutionary MOO,1395.6778377048686,10,19.39424124992309,1.302714637252719,4.521251787494799,1.0,300,0.13052058219909668,1395.6778377048686,1395.6778377048686,1395.6778377048686,1395.6778377048686,1395.6778377048686,1381.8006887971364,0.9705170517051704,0.9608672533920057,10,4.6522594590162285,"[-2.3203910290192864, 13.913125294465853, 11.676408002237293]",13,1438.0765750098908,0.6,1.0,1395.6778377048686,1395.6778377048686,1395.6778377048686,10,10,0.13052058219909668,300,0.0,0.0,7
multi_seed_main,Quantum-Seeded Evolutionary MOO,1431.906609506548,12,19.414208563640578,1.302714637252719,4.345887541066163,1.0,300,0.09122085571289062,1431.906609506548,1431.906609506548,1431.906609506548,1431.906609506548,1431.906609506548,1415.00485913348,0.9957095709570957,0.983956545654565,10,4.773022031688493,"[-2.3203910290192864, 13.913125294465853, 11.676408002237293]",13,1438.0765750098908,0.7,1.0,1431.906609506548,1431.906609506548,1431.906609506548,12,10,0.09122085571289062,300,1.0,0.25,7
multi_seed_main,Fixed Pareto-QAOA,1436.5736346949739,11,19.39424124992309,1.302714637252719,4.345887541066163,1.0,400,3.7947616577148438,1277.9442171146407,1372.1054053972257,1392.177568813549,1407.3058496150147,1436.5736346949739,1259.6258268415813,0.9989548954895489,0.8759101210121011,120,3.5914340867374346,"[-2.3203910290192864, 13.913125294465853, 11.676408002237293]",13,1438.0765750098908,0.6,0.0275,1277.9442171146407,1372.1054053972257,1392.177568813549,11,120,3.7947616577148438,300,0.0,0.0,7
multi_seed_main,AI-Adaptive Pareto-QAOA,1422.4143548860206,11,19.414208563640578,1.302714637252719,4.521251787494799,1.0,400,3.6424942016601562,1328.4509219080298,1392.0786911612522,1409.4218313741737,1418.2614934895398,1422.4143548860206,1282.0765712860348,0.9891089108910891,0.8915217684268426,80,3.5560358872150517,"[-2.3203910290192864, 13.913125294465853, 11.676408002237293]",13,1438.0765750098908,0.7,0.0275,1328.4509219080298,1392.0786911612522,1409.4218313741737,11,80,3.6424942016601562,300,0.0,0.0,7
multi_seed_main,AI-Pareto-QAOA Ensemble,1436.5736346949739,12,19.414208563640578,1.302714637252719,4.345887541066163,1.0,800,7.437255859375,1328.4509219080298,1392.0786911612522,1407.9386665897164,1418.2614934895398,1436.5736346949739,1278.797491702904,0.9989548954895489,0.8892415841584156,80,1.7957170433687173,"[-2.3203910290192864, 13.913125294465853, 11.676408002237293]",13,1438.0765750098908,0.7,0.015,1328.4509219080298,1392.0786911612522,1407.9386665897164,12,80,7.437255859375,300,0.5,0.0,7
multi_seed_main,Random,945.8797348188446,12,15.889713964038396,2.386554909326403,5.008264306511198,1.0,300,0.16508030891418457,806.8262992470051,854.2822387975247,889.0079342463965,945.8797348188446,945.8797348188446,838.018033737127,0.7487775790101371,0.6633920691711388,-1,3.1529324493961486,"[-2.4110178760842107, 15.568099842483852, 11.092711670388622]",42,1263.2319147019211,0.5,1.0,806.8262992470051,854.2822387975247,889.0079342463965,12,-1,0.16508030891418457,300,0.0,0.0,8
multi_seed_main,Greedy,1158.4522132499012,17,19.042504760064592,1.927231708489169,5.470098942806287,1.0,300,0.11562991142272949,979.249546280559,1083.3513057389998,1158.4522132499012,1158.4522132499012,1158.4522132499012,1014.4373721883877,0.9170542635658914,0.8030491949910556,216,3.8615073774996707,"[-2.4110178760842107, 15.568099842483852, 11.092711670388622]",42,1263.2319147019211,0.6,1.0,979.249546280559,1083.3513057389998,1158.4522132499012,17,216,0.11562991142272949,300,0.0,0.0,8
multi_seed_main,Evolutionary MOO,1017.8169130263778,15,18.996558099579282,2.311598128385327,5.174109727551781,1.0,300,0.1563129425048828,935.032662921583,992.2810979349078,992.2810979349078,1017.8169130263778,1017.8169130263778,951.1264534519647,0.8057245080500893,0.7529309878751738,-1,3.3927230434212596,"[-2.4110178760842107, 15.568099842483852, 11.092711670388622]",42,1263.2319147019211,0.5,1.0,935.032662921583,992.2810979349078,992.2810979349078,15,-1,0.1563129425048828,300,0.0,0.0,8
multi_seed_main,NSGA-II-style,997.7799607717141,26,16.62536349417093,2.035503645232386,4.839894852918146,1.0,300,1.0375556945800781,872.4360188478026,951.6045783201771,981.095055040857,997.7799607717141,997.7799607717141,903.0695810965447,0.7898628503279664,0.7148881932021467,-1,3.3259332025723802,"[-2.4110178760842107, 15.568099842483852, 11.092711670388622]",42,1263.2319147019211,0.6,1.0,872.4360188478026,951.6045783201771,981.095055040857,26,-1,1.0375556945800781,300,0.0,0.0,8
multi_seed_main,MOEA/D-style,1200.861251292667,30,19.042504760064592,1.927231708489169,4.452117587643052,1.0,300,1.0636353492736816,894.9964218563431,1131.4851872830982,1182.3308368015119,1200.861251292667,1200.861251292667,1032.6881732706354,0.9506261180679785,0.8174968992248062,160,4.002870837642224,"[-2.4110178760842107, 15.568099842483852, 11.092711670388622]",42,1263.2319147019211,0.5,1.0,894.9964218563431,1131.4851872830982,1182.3308368015119,30,160,1.0636353492736816,300,0.0,0.0,8
multi_seed_main,Classical-Seeded Evolutionary MOO,1232.1972367736448,19,19.042504760064592,1.927231708489169,4.452117587643052,1.0,300,0.11977148056030273,1158.4522132499012,1187.829699638318,1187.829699638318,1232.1972367736448,1232.1972367736448,1164.6947784536637,0.975432319618366,0.9219960047704235,20,4.107324122578816,"[-2.4110178760842107, 15.568099842483852, 11.092711670388622]",42,1263.2319147019211,0.7,1.0,1158.4522132499012,1187.829699638318,1187.829699638318,19,20,0.11977148056030273,300,0.0,0.0,8
multi_seed_main,Quantum-Seeded Evolutionary MOO,1261.5747231620617,41,19.042504760064592,1.927231708489169,4.452117587643052,1.0,300,0.4530963897705078,1261.5747231620617,1261.5747231620617,1261.5747231620617,1261.5747231620617,1261.5747231620617,1243.5850301831927,0.9986881335718545,0.984447127807593,10,4.205249077206872,"[-2.4110178760842107, 15.568099842483852, 11.092711670388622]",42,1263.2319147019211,0.7,1.0,1261.5747231620617,1261.5747231620617,1261.5747231620617,41,10,0.4530963897705078,300,1.0,0.25,8
multi_seed_main,Fixed Pareto-QAOA,1262.7799533728682,37,19.042504760064592,1.927231708489169,4.452117587643052,1.0,400,2.822096586227417,1127.0973960468796,1207.5653443402798,1262.4033189319912,1262.4033189319912,1262.7799533728682,1123.9011820229857,0.9996422182468692,0.8897029666070362,120,3.1569498834321705,"[-2.4110178760842107, 15.568099842483852, 11.092711670388622]",42,1263.2319147019211,0.7,0.0925,1127.0973960468796,1207.5653443402798,1262.4033189319912,37,120,2.822096586227417,300,0.0,0.0,8
multi_seed_main,AI-Adaptive Pareto-QAOA,1263.0059340373948,38,19.042504760064592,1.927231708489169,4.452117587643052,1.0,400,2.4265713691711426,1214.796725605121,1227.0750083777157,1251.0101270954578,1261.122761833009,1263.0059340373948,1151.6202151461664,0.9998211091234347,0.9116459153249851,40,3.157514835093487,"[-2.4110178760842107, 15.568099842483852, 11.092711670388622]",42,1263.2319147019211,0.6,0.095,1214.796725605121,1227.0750083777157,1251.0101270954578,38,40,2.4265713691711426,300,0.0,0.0,8
multi_seed_main,AI-Pareto-QAOA Ensemble,1263.0059340373948,41,19.042504760064592,1.927231708489169,4.452117587643052,1.0,800,5.24866795539856,1214.796725605121,1227.0750083777157,1262.4033189319912,1262.4033189319912,1263.0059340373948,1145.5408644773581,0.9998211091234347,0.9068333780560524,40,1.5787574175467436,"[-2.4110178760842107, 15.568099842483852, 11.092711670388622]",42,1263.2319147019211,0.7,0.05125,1214.796725605121,1227.0750083777157,1262.4033189319912,41,40,5.24866795539856,300,0.5,0.0,8
multi_seed_main,Random,1087.145454559179,17,15.477683321617477,2.201414025127764,5.149339859156548,1.0,300,0.22100090980529785,985.0680413219762,1069.712480693566,1072.512958422982,1087.145454559179,1087.145454559179,1026.609627840697,0.8662761506276151,0.8180390516039054,-1,3.6238181818639297,"[-2.399421879425091, 15.309626568143234, 12.598370105796135]",40,1254.9640824944154,0.6,1.0,985.0680413219762,1069.712480693566,1072.512958422982,17,-1,0.22100090980529785,300,0.0,0.0,9
multi_seed_main,Greedy,1219.5380392173065,20,16.02221482303631,2.011583216561496,5.082653349530536,1.0,300,0.09543013572692871,1103.8082970492023,1177.6708971625417,1219.5380392173065,1219.5380392173065,1219.5380392173065,1100.9388575556998,0.9717712691771269,0.8772672245467225,78,4.065126797391022,"[-2.399421879425091, 15.309626568143234, 12.598370105796135]",40,1254.9640824944154,0.5,1.0,1103.8082970492023,1177.6708971625417,1219.5380392173065,20,78,0.09543013572692871,300,0.0,0.0,9
multi_seed_main,Evolutionary MOO,1114.3801004777465,12,15.477683321617477,2.201414025127764,5.195758460576774,1.0,300,0.11824417114257812,961.1939686787073,1077.903878052107,1077.903878052107,1114.3801004777465,1114.3801004777465,1009.9536465211102,0.8879776847977683,0.8047669735006974,-1,3.7146003349258216,"[-2.399421879425091, 15.309626568143234, 12.598370105796135]",40,1254.9640824944154,0.3,1.0,961.1939686787073,1077.903878052107,1077.903878052107,12,-1,0.11824417114257812,300,0.0,0.0,9
multi_seed_main,NSGA-II-style,1055.2200084438398,25,14.53933385564751,2.710135696955651,5.035704040944825,1.0,300,1.0088531970977783,920.5870416021794,1022.3143951232051,1045.9784319367682,1055.2200084438398,1055.2200084438398,957.0612336814654,0.840836820083682,0.7626204184100419,-1,3.517400028146133,"[-2.399421879425091, 15.309626568143234, 12.598370105796135]",40,1254.9640824944154,0.8,1.0,920.5870416021794,1022.3143951232051,1045.9784319367682,25,-1,1.0088531970977783,300,0.0,0.0,9
multi_seed_main,MOEA/D-style,1153.7968245192728,14,15.083291635921588,2.011583216561496,5.082653349530536,1.0,300,0.5553903579711914,1029.8756849926276,1132.303157946007,1148.0908511455882,1153.7968245192728,1153.7968245192728,1078.3943583890998,0.9193863319386332,0.8593029660622966,150,3.845989415064243,"[-2.399421879425091, 15.309626568143234, 12.598370105796135]",40,1254.9640824944154,0.6,1.0,1029.8756849926276,1132.303157946007,1148.0908511455882,14,150,0.5553903579711914,300,0.0,0.0,9
multi_seed_main,Classical-Seeded Evolutionary MOO,1224.5088871870196,22,16.02221482303631,2.011583216561496,5.082653349530536,1.0,300,0.183091402053833,1219.5380392173065,1220.7282422523083,1220.7282422523083,1224.5088871870196,1224.5088871870196,1205.7928977869892,0.9757322175732218,0.9608186517898651,10,4.081696290623398,"[-2.399421879425091, 15.309626568143234, 12.598370105796135]",40,1254.9640824944154,0.6,1.0,1219.5380392173065,1220.7282422523083,1220.7282422523083,22,10,0.183091402053833,300,0.0,0.0,9
multi_seed_main,Quantum-Seeded Evolutionary MOO,1253.6338555729428,38,16.02221482303631,2.011583216561496,4.868926595687874,1.0,300,0.2288362979888916,1253.3538078000013,1253.6338555729428,1253.6338555729428,1253.6338555729428,1253.6338555729428,1234.4402680334751,0.9989400278940027,0.9836458949325894,10,4.1787795185764764,"[-2.399421879425091, 15.309626568143234, 12.598370105796135]",40,1254.9640824944154,0.7,1.0,1253.3538078000013,1253.6338555729428,1253.6338555729428,38,10,0.2288362979888916,300,1.0,0.25,9
multi_seed_main,Fixed Pareto-QAOA,1229.8297948729094,31,15.742007537577381,2.011583216561496,4.868926595687874,1.0,400,3.3536784648895264,1103.6332671911139,1158.4701217302354,1214.549688261785,1215.127286793477,1229.8297948729094,1080.2566819134895,0.9799721059972106,0.8607869316596929,120,3.0745744871822733,"[-2.399421879425091, 15.309626568143234, 12.598370105796135]",40,1254.9640824944154,0.8,0.0775,1103.6332671911139,1158.4701217302354,1214.549688261785,31,120,3.3536784648895264,300,0.0,0.0,9
multi_seed_main,AI-Adaptive Pareto-QAOA,1238.161216117921,30,16.02221482303631,2.011583216561496,5.045401042428569,1.0,400,3.102241277694702,1150.5937781162534,1203.6803340744902,1236.7347227745,1237.461096685567,1238.161216117921,1121.2922921184481,0.9866108786610878,0.8934855648535566,40,3.0954030402948023,"[-2.399421879425091, 15.309626568143234, 12.598370105796135]",40,1254.9640824944154,0.6,0.075,1150.5937781162534,1203.6803340744902,1236.7347227745,30,40,3.102241277694702,300,0.0,0.0,9
multi_seed_main,AI-Pareto-QAOA Ensemble,1238.161216117921,37,16.02221482303631,2.011583216561496,4.868926595687874,1.0,800,6.4559197425842285,1150.5937781162534,1203.6803340744902,1235.990845877624,1237.461096685567,1238.161216117921,1110.7297127634251,0.9866108786610878,0.8850689260808927,40,1.5477015201474011,"[-2.399421879425091, 15.309626568143234, 12.598370105796135]",40,1254.9640824944154,0.7,0.04625,1150.5937781162534,1203.6803340744902,1235.990845877624,37,40,6.4559197425842285,300,0.5,0.0,9
