case_name,seed,method,final_hv,normalized_final_hv,auc_hv,normalized_auc_hv,hv_25,hv_50,hv_75,archive_size,direction_coverage,feasibility_rate,valid_sample_efficiency,duplicate_rate_mean,runtime,eval_budget,wins_final_hv_against_fixed,wins_auc_hv_against_fixed,wins_coverage_against_fixed
main_dense_small_cell,3,Adaptive CVaR only,0.8846980959366715,0.9186661744801281,0.6549029201336726,0.6800479881875232,0.43372839614950465,0.8674567922990092,0.8760774441178403,13,0.5,1.0,1.0,0.0,0.04942893981933594,300,True,True,False
main_dense_small_cell,3,Adaptive candidate diversity only,0.8846980959366715,0.9186661744801281,0.6549029201336726,0.6800479881875232,0.43372839614950465,0.8674567922990092,0.8760774441178403,13,0.5,1.0,1.0,0.0,0.04789257049560547,300,True,True,False
main_dense_small_cell,3,Adaptive resources only,0.8846980959366715,0.9186661744801281,0.6549029201336726,0.6800479881875232,0.43372839614950465,0.8674567922990092,0.8760774441178403,13,0.5,1.0,1.0,0.0,0.04898262023925781,300,True,True,False
main_dense_small_cell,3,Adaptive weights + CVaR,0.8835131266144953,0.9174357081333826,0.6546066778031283,0.6797403716008366,0.43372839614950465,0.8674567922990092,0.8754849594567522,14,0.5,1.0,1.0,0.0,0.0542757511138916,300,True,True,False
main_dense_small_cell,3,Adaptive weights + diversity,0.8835131266144953,0.9174357081333826,0.6546066778031283,0.6797403716008366,0.43372839614950465,0.8674567922990092,0.8754849594567522,14,0.5,1.0,1.0,0.0,0.04845547676086426,300,True,True,False
main_dense_small_cell,3,Full AI-Adaptive Pareto-QAOA,0.8835131266144953,0.9174357081333826,0.6546066778031283,0.6797403716008366,0.43372839614950465,0.8674567922990092,0.8754849594567522,14,0.5,1.0,1.0,0.0,0.05099296569824219,300,True,True,False
main_dense_small_cell,3,Replay-Adaptive Schedule,0.7592098447182232,0.7883597883597885,0.5336805584750581,0.554171280915467,0.34387809729550234,0.6877561945910047,0.7234830196546139,5,0.3,1.0,0.4,0.0,0.050684452056884766,300,False,False,False
main_dense_small_cell,4,Fixed Pareto-QAOA,0.9609984509494605,0.8917193886120598,0.6727803715514047,0.6242791557023684,0.4325307588140395,0.865061517628079,0.9130299842887697,17,0.5,1.0,1.0,0.0,0.04471540451049805,300,False,False,False
main_dense_small_cell,4,Adaptive weights only,0.859389774400274,0.7974357538771625,0.5987460211203761,0.5555819942892334,0.38389857752030776,0.7677971550406155,0.8135934647204448,8,0.6,1.0,0.7,0.0,0.0514369010925293,300,False,False,True
main_dense_small_cell,4,Adaptive CVaR only,0.9106164765322571,0.8449694865908964,0.6115526966533721,0.567465427467667,0.38389857752030776,0.7677971550406155,0.8392068157864363,12,0.5,1.0,1.0,0.0,0.0505671501159668,300,False,False,False
